	Bandpower Delta	Bandpower Theta	Bandpower Alpha	Bandpower Beta	Bandpower Gamma	Error Delta	Error Theta	Error Alpha	Error Beta	Error Gamma	std_dev	autocorr	type
44	0.7782564252336448	0.1450788551401869	0.026942172897196262	0.03365946261682243	0.01606308411214953	0.7284	-0.4266	-1.337	-1.3782	-1.1805	74.96120986684795	1557084.4652883378	abnormal
45	0.8213533130414425	0.1154296417700773	0.024194177788183883	0.027237961445407015	0.011784905954889568	0.6012	-1.1371	-1.4652	-1.6115	-1.4264	114.18944459413756	4062062.4103863677	abnormal
46	0.4584109538002981	0.14213859910581225	0.1439549180327869	0.17208457526080478	0.08341095380029807	-0.0733	1.2445	4.1135	3.7381	4.6646	20.496582556060225	75547.98533840168	abnormal
47	0.6044766787545329	0.08815805927222709	0.11779417281480556	0.13936476178566962	0.050206327372764786	-0.338	-1.1569	1.7957	0.8354	1.3138	32.99292700234812	287749.9000438183	abnormal
48	0.6340417481238569	0.1265687078261966	0.10487481869206028	0.08179352967143848	0.05272119568644762	-0.0359	-0.3416	1.1465	0.2996	1.2555	21.310692510108044	130331.69926341667	abnormal
49	0.4831262887894181	0.16099180204194538	0.09249107277573808	0.1745712417643213	0.08881959462857718	-0.0491	1.3681	1.8121	4.5842	3.8834	24.445828715629762	131144.39273374676	abnormal
50	0.5142281541173508	0.11931503399647445	0.09654998740871318	0.17375975824729287	0.09614706623016872	0.248	0.1631	1.9781	4.5774	4.6594	21.11725985817848	96037.671056527	abnormal
51	0.691358024691358	0.10585908191801377	0.09419548461905736	0.08062205852261099	0.02796535024895982	0.0511	-1.0101	0.7396	-0.2148	-0.4336	27.24873436626709	168182.94969919403	abnormal
52	0.7354536127803019	0.0776051590209585	0.04748644291367433	0.09086911915579655	0.04858566612926864	-0.142	-1.739	-0.6951	0.3174	0.4796	25.226075898112892	178722.228271265	abnormal
53	0.6353601859024013	0.14459075651949393	0.06003098373353989	0.10566744126000517	0.05435063258455977	-0.0039	-0.0334	-0.1662	1.1286	0.8159	24.815495683441466	155672.31670152862	abnormal
54	0.6047826888793262	0.17114403393373084	0.0815761972090736	0.09128911292801377	0.051207967049855536	0.1905	0.7879	0.7288	0.4058	1.3841	24.861540672601613	146268.0644444803	abnormal
55	0.6311839577329491	0.17921469740634008	0.046409702209414025	0.082492795389049	0.06069884726224784	0.8383	0.9543	-0.4918	0.5249	1.9135	22.716523734824936	121834.06972408552	abnormal
56	0.7148795265605185	0.11371001831759897	0.045230379033394386	0.076793011131464	0.04938706495702409	0.1729	-0.9209	-0.7539	-0.094	0.6652	25.495236219504573	181500.96188768125	abnormal
57	0.7387177218244712	0.16692140616201434	0.05719572037647816	0.028155417906845795	0.009009733730190653	-0.669	-0.1554	-0.6461	-1.5001	-1.6234	34.029746836511414	319371.91138501046	abnormal
58	0.7077894736842104	0.11536842105263156	0.09712280701754385	0.0664561403508772	0.013263157894736841	-0.1805	-0.9026	0.7942	-0.7802	-1.3752	139.91070844887537	4886912.284271248	abnormal
59	0.6687015885519233	0.12130760141788105	0.09984245766049626	0.09485361690954443	0.015294735460154916	0.1133	-0.5595	1.0831	-0.0645	-1.1882	141.8556125447046	4977064.9889160115	abnormal
60	0.6835025715416062	0.15488592905182647	0.09336674139522617	0.05611235658710273	0.012132401424238428	0.2286	0.1374	0.8743	-0.6779	-1.2963	37.44327235078362	376038.8503016847	abnormal
61	0.7701759949262724	0.12985571587125416	0.05057872205485967	0.035357539242111935	0.014032027905501824	-0.3721	-0.9796	-0.7642	-1.3774	-1.3504	54.56667016986231	802453.8374870421	abnormal
62	0.3838565397316391	0.18689127617773693	0.12619654725577897	0.26430631609747945	0.03874932073736572	-0.3973	3.1583	4.7488	6.0449	0.8317	58.85082082280523	579385.2618282965	abnormal
63	0.6619820341929876	0.14075630252100843	0.10192697768762678	0.08019414662416692	0.015140538974210374	-0.5974	-0.3133	0.8692	-0.4638	-1.3124	62.90593865075559	1107966.4295728295	abnormal
64	0.7475022706630335	0.11920980926430516	0.05351195882531032	0.05578262185891613	0.023993339388434752	-0.1279	-0.9921	-0.6024	-0.8568	-0.8012	39.63507775754511	466831.8169334707	abnormal
65	0.7452415812591509	0.14745869065049153	0.058286272049083175	0.04106532803458133	0.00794812800669316	0.5007	-0.1479	-0.3682	-1.2066	-1.6066	79.36263145274245	1731146.907238857	abnormal
66	0.47795861176977794	0.3115973270101315	0.14232593231299848	0.059495580944169	0.008622547962923043	-0.3476	5.5397	3.1494	-0.4907	-1.4997	65.81716334188498	917988.5658168475	abnormal
67	0.4396970285492328	0.34268790056321613	0.10128180229170712	0.0883181200233055	0.028015148572538357	-0.1382	7.055	2.1734	0.7867	0.1707	28.64118512239608	161364.65648397108	abnormal
68	0.7228573361293377	0.16011634986132717	0.0609483866603531	0.045728201312318195	0.010349726036663735	0.5388	0.1788	-0.2382	-1.0497	-1.4533	51.64645926907668	723427.2789078772	abnormal
69	0.4291535092187023	0.3348782723846389	0.14943465417133545	0.0743608026892126	0.01217276153611083	-0.6689	6.6128	3.7383	0.0254	-1.2083	50.61694950525256	523093.39416134666	abnormal
70	0.9631563245823388	0.02356801909307876	0.007458233890214796	0.00402744630071599	0.001789976133651551	-2.2741	-3.0686	-1.9859	-2.0496	-1.9722	40.92620046221773	556122.9404418825	abnormal
71	0.8604513765804088	0.08058608058608059	0.031076450431289145	0.02056008507621411	0.007326007326007326	-1.6964	-2.2797	-1.5503	-1.8155	-1.7848	21.041916139043202	148435.7187351838	abnormal
72	0.4450552273311072	0.30218340611353717	0.14549190855381458	0.0834318006678654	0.02383765733367583	-0.527	6.0609	3.5225	0.2625	-0.1676	8.168356937826427	13453.808171524463	abnormal
73	0.4636417673865664	0.26382009114325344	0.13948880523083024	0.11813948880523084	0.01490984743411928	-0.0358	5.1004	3.6509	1.2984	-0.9376	12.00253757572622	28223.035747717506	abnormal
74	0.37443475828632694	0.35443569064379277	0.14307025313505198	0.11486643979301664	0.013192858141811568	-0.8996	8.1798	4.2189	1.4073	-1.025	12.374072774266402	27954.192061420283	abnormal
75	0.7256827048114434	0.16365409622886862	0.053901170351105324	0.044148244473341994	0.01261378413524057	1.1328	0.3151	-0.3466	-1.0593	-1.273	36.88746730270509	381124.0701895771	abnormal
76	0.7125279642058165	0.21535728385313854	0.039413080668509015	0.026253454401894985	0.006448216870640873	0.8695	1.3986	-0.9111	-1.4364	-1.6538	51.05577070296284	712006.0398886098	abnormal
77	0.8031711711711711	0.13326126126126125	0.033441441441441434	0.022774774774774773	0.007351351351351351	0.8341	-0.6055	-1.1663	-1.6029	-1.6392	18.63334606634753	117086.07328092388	abnormal
