	Bandpower Delta	Bandpower Theta	Bandpower Alpha	Bandpower Beta	Bandpower Gamma	Error Delta	Error Theta	Error Alpha	Error Beta	Error Gamma	std_dev	autocorr	type
207	0.6363073110285007	0.25579748628075766	0.06788812179146753	0.028500619578686496	0.011506461320587715	-1.099	1.0285	-0.5028	-1.4402	-1.4518	32.32982657231856	496601.8136337689	abnormal
208	0.6957253192628279	0.19675766613137566	0.06477020723407509	0.03242333868624302	0.01032346868547832	-0.3005	0.61	-0.3458	-1.3172	-1.4024	32.9979597516423	475932.98561168264	abnormal
209	0.9010187543412826	0.06043065524426951	0.014934012502894188	0.01898587636026858	0.0046307015512850195	-1.0091	-2.3037	-1.7773	-1.6844	-1.8131	63.61651520504088	1433682.841269787	abnormal
210	0.8903343465045593	0.07221884498480244	0.018966565349544075	0.013373860182370821	0.005106382978723405	-1.2131	-2.1774	-1.7361	-1.7489	-1.798	48.64037529802583	850615.8622682316	abnormal
211	0.6363073110285007	0.25579748628075766	0.06788812179146753	0.028500619578686496	0.011506461320587715	-1.099	1.0285	-0.5028	-1.4402	-1.4518	32.32982657231856	496601.8136337689	abnormal
212	0.6957253192628279	0.19675766613137566	0.06477020723407509	0.03242333868624302	0.01032346868547832	-0.3005	0.61	-0.3458	-1.3172	-1.4024	32.9979597516423	475932.98561168264	abnormal
213	0.6948733786287832	0.23885996646960206	0.03803053030971499	0.019765287214329835	0.008470837377569929	-0.9279	0.6344	-1.1995	-1.5869	-1.5798	34.83225616197746	446154.0282088414	abnormal
214	0.7736737962875719	0.17714124187317443	0.02732497879958542	0.015923866955620467	0.005936116084047867	-0.8754	-0.5545	-1.4755	-1.6851	-1.7115	42.052588634036574	509478.09031190147	abnormal
215	0.24022915787993812	0.1385491353859131	0.09637283846478278	0.4827780120905384	0.0420708561788275	-1.5734	2.0808	4.0697	23.5991	1.9671	132.36692111372756	1052953.312533857	abnormal
216	0.12785175133576457	0.06776354846917142	0.4705707743193962	0.3025188703248241	0.03129505555084387	-3.4818	-0.7975	22.9462	7.8457	0.2194	372.3523881187668	16569618.66987703	abnormal
217	0.11171335833359593	0.18327923612642988	0.19270160400844547	0.4287334950997384	0.08357230643179024	-2.9635	5.127	10.1744	23.3178	6.1795	122.37049046571917	1554503.0515691435	abnormal
218	0.13397175783152088	0.100990099009901	0.31916896607693557	0.4010063301412109	0.044862846940431744	-2.864	1.2705	21.5732	17.8182	1.8919	331.1990479513929	9519039.323773654	abnormal
219	0.20215493460552364	0.11835913413169766	0.12841982280206404	0.4771687274851523	0.07389738097556227	-1.8053	1.9279	6.3847	25.8366	4.8467	119.35678080978644	1159921.0623228778	abnormal
220	0.20367769976596456	0.07077900367769978	0.2561016382480776	0.43386827148111007	0.03557338682714811	-1.9108	-0.1029	15.8126	18.0517	1.1519	323.5103182887479	9492904.89064076	abnormal
221	0.345585669419565	0.1553642743592726	0.20363692761040675	0.25815206855104494	0.037261060059710756	-0.3698	2.4429	8.9662	7.8569	0.9618	119.00025366096628	1366102.5632481077	abnormal
222	0.1946464832933358	0.1151190695957172	0.3379730478124423	0.33930219678789	0.012959202510614732	-2.2369	1.3948	18.132	9.5617	-0.9525	386.1697057881327	15586775.376700714	abnormal
223	0.20247810296945096	0.3174108096560564	0.32005981627857294	0.12121341593676566	0.03883785515915402	-2.4657	7.1633	11.9322	2.7933	1.1263	89.12416735083923	851904.0122403572	abnormal
224	0.1695527738429071	0.05284611604174495	0.20583388742736547	0.42360729669567226	0.14815992599231012	-1.7897	-0.4364	15.4287	23.1029	17.176	231.2857847443819	4737146.345502172	abnormal
225	0.3036614674143537	0.26770651712925875	0.32538523161019745	0.08552848593374487	0.017718297912445218	-1.5911	5.1248	10.7766	0.757	-0.9217	199.47588982913106	4841995.656034961	abnormal
226	0.3833860125539777	0.08498419623380671	0.23313893958954732	0.2724925432934159	0.025998308329252554	-0.6242	-0.3023	10.748	7.0384	-0.175	406.5532646772384	20680948.23372688	abnormal
227	0.1643404598628479	0.16401774909237596	0.4176280758370311	0.22234772085518353	0.03166599435256152	-2.7829	2.8209	18.2996	5.8986	1.0804	168.5767327687261	2734346.7698447173	abnormal
228	0.6762787504291109	0.04909028492962582	0.06230690010298661	0.18631994507380706	0.026004119464469618	-0.9062	-2.2143	-0.3944	0.9564	-0.951	627.1110026233839	121522942.71488056	abnormal
229	0.14968562198214472	0.15270781950185847	0.35634140410602005	0.24528432973217074	0.09598082467780594	-2.7197	3.1975	18.4724	10.1135	7.3894	109.16950089515998	1020399.9180116297	abnormal
230	0.33885763738641284	0.08463868455214194	0.14184335785374297	0.35387278234530506	0.08078753786239723	-0.9212	-0.3202	5.4003	10.8682	4.4442	306.27333383145645	14081331.757560596	abnormal
231	0.13423180592991912	0.12580862533692722	0.3475067385444744	0.3669811320754716	0.025471698113207545	-2.7693	2.3482	19.9525	13.0179	0.26	133.03984255967904	1421809.374040157	abnormal
232	0.5993969980992332	0.09359638198859542	0.061152257979943635	0.22606016910270696	0.019794192829520878	-0.2931	-1.1288	0.0556	2.7953	-1.0766	574.4942088050477	69392233.0971552	abnormal
233	0.5797524104273301	0.1051660516605166	0.13171051065349362	0.16069515533865017	0.022675871920009524	-0.2288	-0.5644	2.3448	2.4365	-0.8346	41.64212843717597	261271.93063108032	abnormal
234	0.744620776944796	0.08587284587674032	0.05559341836237951	0.10028234835945865	0.013630610456625449	-0.9903	-1.8021	-0.866	-0.402	-1.5866	131.70609215644876	4876535.140698862	abnormal
235	0.200969960904637	0.416934725590142	0.29806502697085163	0.07165833622012174	0.012371950314247537	-3.0667	8.8825	8.9298	0.0847	-1.0523	47.19805402681179	253579.81169615872	abnormal
236	0.36170212765957455	0.4094372980552338	0.17100530390782176	0.05188075352069743	0.00597451685667256	-1.5452	5.8679	3.6828	-0.9246	-1.5892	58.130566858411946	626392.8091452772	abnormal
237	0.04585263525915566	0.04434927016869154	0.05864871951752469	0.21977099903854558	0.6313783760160825	-3.4372	0.5147	5.4167	24.473	205.9955	0.4531412567280367	14.325162930224014	abnormal
238	0.0418880742584247	0.0443095446290442	0.05446626757247596	0.21598170444608866	0.6433544090939666	-3.704	0.6046	5.291	25.4908	216.0944	0.41209357117844997	8.386475987816747	abnormal
239	0.3379065250630191	0.283317492458366	0.2011653374106368	0.15322947229224348	0.02438117277573453	-0.8859	6.4294	7.7598	3.4544	0.0255	67.42927478083315	571492.8471602	abnormal
240	0.5777267338470657	0.22073206876111442	0.10899525785417903	0.08595139300533493	0.006594546532305868	-0.6617	0.9855	1.1378	-0.2892	-1.6729	91.52082852911497	1855613.8384587828	abnormal
241	0.4654595552056682	0.27248573115528435	0.12290887620547136	0.12379452863609525	0.01535130879748081	-0.4123	4.5516	3.3468	1.7505	-0.9448	98.26193738323654	1312786.523069062	abnormal
242	0.6594578358489149	0.14365097244124053	0.10377712698055118	0.0867312457760757	0.0063828189532176925	-0.3406	-0.3408	0.86	-0.3248	-1.7013	111.31559776733535	3089921.8488250026	abnormal
243	0.3823780241483011	0.3266304591768033	0.13892005924861978	0.1144575609318192	0.037613896494456664	-0.1908	6.9865	3.9742	2.1306	0.8714	71.79885169921883	685680.07799452	abnormal
244	0.5760519801980198	0.21349009900990099	0.1140470297029703	0.0863861386138614	0.010024752475247525	-0.0767	1.6642	1.8434	0.088	-1.423	123.98637855726784	2733040.595452304	abnormal
245	0.4115060461707585	0.2819256137779406	0.15124587761084643	0.1282063026749725	0.02711615976548186	-0.2305	5.8741	4.573	2.3709	-0.1268	114.9130278411202	1687330.7107375728	abnormal
246	0.5425660926509823	0.2187727382973563	0.1452825612418142	0.08610235265583312	0.007276255154014068	-0.2307	1.8174	2.8992	0.1232	-1.6039	195.71311531707633	6949230.039391406	abnormal
247	0.16013102048348404	0.14509134526665435	0.4320446576859199	0.22873223842037274	0.03400073814356892	-3.1292	1.3191	15.2693	5.062	0.5506	148.7389903266155	2263316.3455087054	abnormal
248	0.6345947728584383	0.08541512078489569	0.06859592711682742	0.18550581251545878	0.025888366724379577	-1.0003	-1.5635	-0.1279	1.2854	-0.9032	606.4096089213357	80814613.86962697	abnormal
249	0.15381273940686332	0.099474785767879	0.3704142479169134	0.3052955810922876	0.07100264581605654	-2.9883	0.6419	15.791	10.2336	3.4038	122.72512210306081	1376987.2619362716	abnormal
250	0.43269023496443204	0.08913558956671698	0.08838111661996122	0.31364518215132575	0.07614787669756415	-0.8098	-0.7139	1.6638	7.8303	2.8483	327.4448202094322	16952674.57527948	abnormal
251	0.1780821917808219	0.14425796026295493	0.3095229351059532	0.3365896654302398	0.031547247420030115	-2.2659	2.2743	14.6478	10.621	0.6287	79.36843930735756	620032.5581387052	abnormal
252	0.4873171007287724	0.11824190723687927	0.08428902321902718	0.2864244957911982	0.023727473024122932	-0.5191	-0.0068	1.3411	6.0868	-0.7368	470.47090461170353	30854503.632385097	abnormal
253	0.3691847170831081	0.1994345819648277	0.21847586579636635	0.1937804016131044	0.01912443354259344	-0.5299	3.406	8.3003	4.6034	-0.5689	42.76337870111995	194415.12857007675	abnormal
254	0.7814786291875241	0.08172891798228726	0.04620716211012707	0.07739699653446284	0.013188294185598769	-0.8605	-1.8321	-1.0464	-0.6333	-1.5701	145.95738076778377	5278241.009159279	abnormal
255	0.18200836820083682	0.2054277080427708	0.48762203626220363	0.1148884239888424	0.01005346350534635	-2.9911	1.9838	12.1382	0.6713	-1.4473	62.44809355442459	467682.927827418	abnormal
256	0.16561844863731653	0.2504518181160991	0.29324803007301375	0.2563796717993204	0.034302031374249975	-2.4468	6.614	15.0229	7.2331	2.2646	190.9784886947562	3359957.424458046	abnormal
257	0.5951671279540133	0.228656589312327	0.08782201405152225	0.06163508622525016	0.026719182456887376	-1.7859	-0.0373	-0.3436	-0.9535	-1.0596	33.95872688139691	308441.71025871794	abnormal
258	0.10028608582574773	0.5507932379713915	0.22127438231469443	0.11885565669700912	0.008790637191157347	-3.9079	11.4442	6.7049	1.2007	-1.4419	99.4727457024757	1372496.6315048418	abnormal
259	0.2875608756997861	0.39638614537344685	0.2007646443038551	0.07842155568704202	0.036866778935870016	-0.8755	8.5284	7.1793	0.4183	2.5988	174.39949046153333	3607281.172922637	abnormal
260	0.4611158983196897	0.1872037914691943	0.20809995691512279	0.112505385609651	0.03107496768634209	-0.473	1.6552	5.8115	0.9924	0.6718	42.46500115607906	307298.9896051025	abnormal
261	0.5932265112891479	0.20308327263899006	0.11671522214129644	0.06664238892935179	0.02033260500121389	0.6833	1.5546	1.7955	-0.394	-0.475	53.17451557305712	488824.1496722005	abnormal
262	0.6316968130921619	0.13379270743611826	0.14608096468561582	0.06678151019236289	0.021648004593741024	0.688	0.1063	3.0531	-0.3532	-0.2789	52.20055592359699	434359.1367906309	abnormal
263	0.634418901660281	0.14604086845466155	0.12445721583652616	0.06379310344827586	0.031289910600255426	-0.0211	0.1464	2.0697	-0.4044	0.1548	46.9089225984038	398374.28700518725	abnormal
264	0.7212070874861573	0.12465393133997785	0.07073643410852713	0.05440199335548173	0.029000553709856033	0.2427	-0.5845	0.1078	-0.7165	-0.1477	52.72045352151712	580361.2769919543	abnormal
265	0.7862648373670419	0.08455372283027594	0.04863573300447049	0.04956065978110066	0.030985047017111148	0.2024	-1.5232	-0.7327	-0.9053	-0.2182	50.9329329733216	597842.4117018773	abnormal
266	0.785761425507342	0.10014849034812735	0.03860749051311664	0.04603200791948523	0.029450585711928722	-0.1218	-1.4115	-1.0375	-1.0579	-0.4424	53.39750188657044	666696.0954140181	abnormal
267	0.7548359240069084	0.10189982728842831	0.04982728842832469	0.05569948186528497	0.037737478411053536	-0.5238	-1.4197	-0.8297	-0.8741	-0.0925	47.03284658883934	632508.9440867676	abnormal
268	0.7396718067122948	0.09532448255957779	0.050878205656798875	0.06407190566504493	0.05005359940628349	-0.4458	-1.4243	-0.7806	-0.672	0.6086	44.09239654169571	487021.909359915	abnormal
269	0.7784100560557161	0.08714115848479702	0.045354170205537635	0.05435705792423986	0.03473755732970953	-0.2739	-1.6082	-0.9305	-0.9195	-0.2422	48.639648401945195	545012.5027163483	abnormal
270	0.7638391742279197	0.08490801631565803	0.050528594023141596	0.06334803962374094	0.03737617580953967	-0.2258	-1.626	-0.7697	-0.7332	-0.0748	46.559553787420136	435274.8965170825	abnormal
271	0.6027940567098798	0.2234061445569171	0.11495885869886938	0.05055348369146985	0.00828745634286391	0.389	2.0458	1.7044	-0.755	-1.5064	86.58222058412498	1264896.4521291072	abnormal
272	0.5718920242394564	0.31590867356307767	0.07155536512211544	0.03550223419232417	0.005141702883026259	0.5873	3.8379	0.252	-1.0909	-1.6822	99.62198649744998	1409713.7851220143	abnormal
273	0.7145380790369014	0.19857367181366134	0.05293116985082439	0.028919131117508507	0.0050379481811044236	0.8254	1.0189	-0.4551	-1.3027	-1.7123	111.4198507771722	2172341.6507873638	abnormal
274	0.8232699863683747	0.10969449121962956	0.04017320182824152	0.02148985646700345	0.005372464116750863	-0.1706	-1.2022	-1.0584	-1.5416	-1.7325	111.81985006369004	3553732.6360847475	abnormal
275	0.8355919003115264	0.09524922118380062	0.040264797507788164	0.021884735202492213	0.007009345794392522	0.1201	-1.3388	-1.0307	-1.4857	-1.6633	109.71613088142875	2792748.2960216384	abnormal
276	0.786099673434616	0.12941928155615506	0.040181740735482044	0.03251455345733353	0.011784750816413461	0.5557	-0.5591	-0.911	-1.209	-1.4064	88.09363479644688	1573110.9262241388	abnormal
277	0.7280676605504588	0.158973623853211	0.0533973623853211	0.04665997706422019	0.01290137614678899	0.2392	-0.0954	-0.5996	-0.9743	-1.366	85.96612226391593	1613231.0694655622	abnormal
278	0.7580544747081712	0.1277821011673152	0.053151750972762646	0.044591439688715956	0.01642023346303502	-0.1798	-0.8602	-0.7459	-0.9531	-1.2509	76.9723447948903	1298383.8189415783	abnormal
279	0.7368756641870351	0.15345377258235918	0.054268508678710595	0.040736804817569965	0.014665249734325186	0.2677	-0.1616	-0.4959	-0.9918	-1.2476	79.53221530061116	1138096.5911483697	abnormal
280	0.7211605040853069	0.15974241794765268	0.047777316161196515	0.052970502700457	0.018349259105387067	0.3369	0.0583	-0.6645	-0.7187	-1.0736	74.70541279205787	1076826.5533175478	abnormal
281	0.7609219644471227	0.11607411871045496	0.0573214823742091	0.04911117806568244	0.016571256402530883	0.3078	-0.9395	-0.4664	-0.849	-1.1946	73.16300227121252	1054986.1793507235	abnormal
282	0.47915693298032497	0.2767481700669678	0.147640554430774	0.08404713699839068	0.012407205523542542	-0.1702	3.9716	3.8999	0.5307	-1.1768	78.38630790793533	965651.3926210683	abnormal
283	0.5315242556399075	0.24217950788779413	0.11732084208259304	0.09783018359984925	0.011145210789856244	0.3553	3.1069	2.4971	0.617	-1.2908	82.89507858230502	1023057.6735946906	abnormal
284	0.6254164683484055	0.20638981437410758	0.08144930985245122	0.07585673488814851	0.010887672536887197	0.341	1.6617	0.9123	-0.026	-1.3666	85.47817083058506	1194706.6682114985	abnormal
285	0.7166893732970028	0.1300408719346049	0.07983651226158038	0.05940054495912807	0.014032697547683924	0.1188	-0.4122	0.3229	-0.5359	-1.2494	78.30971444968979	1311703.6152355934	abnormal
286	0.717845163940037	0.13902388938325688	0.06352248613868162	0.06318023136422753	0.016428229173796972	0.2464	-0.2409	-0.1629	-0.428	-1.1446	78.666292029812	1350329.1893127824	abnormal
287	0.5830331875482377	0.22125032158476973	0.07653717519938255	0.09248777977874968	0.026691535888860307	-0.2025	1.4756	0.4286	0.3889	-0.5564	68.30015419356336	1193324.935002567	abnormal
288	0.589386173271659	0.2252156519564946	0.08338542317789724	0.07900987623452933	0.02300287535941993	-0.1617	1.7677	0.6176	0.0703	-0.737	74.58001824330964	1097784.0542806273	abnormal
289	0.6217209927172453	0.15696811143321787	0.08718093756628723	0.10365551863112495	0.030474439652124728	-0.4034	0.0221	0.3615	0.592	-0.4976	65.16034775697169	930396.032442765	abnormal
290	0.6246864346819322	0.1670418730301666	0.0728757959734997	0.10580819450697884	0.029587701807422654	-0.1913	0.441	0.2679	0.689	-0.391	63.5236198590837	759392.7709334764	abnormal
291	0.6454901960784315	0.13839572192513372	0.07957219251336901	0.10859180035650626	0.027950089126559722	-0.5286	-0.3832	0.142	0.4917	-0.6109	62.8617640826978	853709.5396139127	abnormal
292	0.6264263846367938	0.11793765655441138	0.09462844419704984	0.12538268856109103	0.035624826050654056	-0.3225	-0.659	0.8154	1.018	-0.2057	58.18636558767006	642918.782413186	abnormal
293	0.49012775842044126	0.20180023228803712	0.12502903600464574	0.1668408826945412	0.016202090592334493	-0.5354	1.4741	2.6977	2.3856	-1.0761	79.54761481376204	1136103.1486863496	abnormal
294	0.6228258414276033	0.14761689631804836	0.09018522701603796	0.13124011746103456	0.008131917777275807	0.8436	0.4022	1.4599	1.3877	-1.5248	104.82467976220258	1771982.19434544	abnormal
295	0.7546062407132244	0.11597325408618127	0.048885586924219904	0.07459138187221397	0.005943536404160475	-0.2581	-1.0256	-0.649	-0.4491	-1.7239	131.09210585551241	3884372.6842498905	abnormal
296	0.8425400103252454	0.07236276028222338	0.035191877473756676	0.04396833591464465	0.0059370160041301	-0.5589	-1.8715	-1.2095	-1.16	-1.7383	133.92856559010744	6565274.935390505	abnormal
297	0.7987560356821345	0.09951714542924955	0.03486373680333907	0.05622391357721582	0.010639168508061217	-0.3448	-1.4013	-1.176	-0.8048	-1.5527	112.85097646669095	3578581.3386241896	abnormal
298	0.7261761158021712	0.12349215922798552	0.052322074788902294	0.08134800965018094	0.016661640530759952	-0.1091	-0.8533	-0.5673	-0.1352	-1.2386	91.37759093395313	2040793.6579430955	abnormal
299	0.719813055470426	0.1130861170701808	0.06159975482684645	0.08887526815813668	0.01662580447441005	-0.2787	-1.0164	-0.3656	-0.0268	-1.2772	97.54069250398726	2622847.682303919	abnormal
300	0.739723690943203	0.08314855875831485	0.043407811700494625	0.11163227016885552	0.022087668429131842	-0.6424	-1.6809	-1.0187	0.3675	-1.1229	86.69531635642684	2053648.4651448084	abnormal
301	0.6683707490553457	0.1112839890346003	0.06282877676520708	0.13358524116470327	0.02393124398014374	-0.3689	-0.9431	-0.252	0.9754	-0.9104	79.91862440355987	1513152.3620791042	abnormal
302	0.7307349485454988	0.08054452637549632	0.05113037841341869	0.11571185479296654	0.021878291872619724	-0.4138	-1.6031	-0.7797	0.4769	-1.0866	84.20822183069599	1481696.0257799276	abnormal
303	0.7276251752866452	0.06747504743050399	0.0607935329538893	0.11935989441557368	0.024746349913387772	-0.5179	-1.8559	-0.4798	0.5104	-0.9779	77.44358389073952	1438212.729897459	abnormal
304	0.7455346963593524	0.10009880671885689	0.06012008816599529	0.06392034658356767	0.03032606217222771	-0.0639	-1.1965	-0.3295	-0.6651	-0.3656	49.32739208903789	536039.278069034	abnormal
305	0.6452905811623246	0.12062835348115586	0.08636628094899476	0.10841036912534746	0.039304415282177256	0.1093	-0.5417	0.9522	0.535	0.4364	41.92325619036513	383231.71627245186	abnormal
306	0.6366615265998459	0.1929452582883578	0.05891801593420715	0.07266769468003086	0.03880750449755847	0.2698	0.9023	-0.0542	-0.1583	0.3022	44.87768286834881	456603.2246757452	abnormal
307	0.7005522733110711	0.13922424865142563	0.07526329309016182	0.06331877729257641	0.021641407654764962	0.6533	-0.1846	0.4626	-0.4715	-0.686	50.621508653048195	467141.9033816964	abnormal
308	0.723411348936454	0.11022204440888178	0.08248316329932653	0.0652797226111889	0.01860372074414883	0.6656	-0.8052	0.5762	-0.5113	-0.8783	49.440913249753514	477868.2792250153	abnormal
309	0.7255314354390445	0.13295275294824607	0.06091789979719072	0.05783820325997146	0.022759708555547212	0.3006	-0.6672	-0.3515	-0.7017	-0.7832	49.71094633334668	552696.7793414592	abnormal
310	0.7405162432745351	0.12470203636858954	0.048014710890145064	0.06020568003813935	0.02656132942859089	0.5007	-0.5641	-0.5696	-0.5779	-0.4513	48.667040408632744	506713.5741240925	abnormal
311	0.7289807762060209	0.12789263692419295	0.060863257163583595	0.05941240478781283	0.02285092491838955	0.0377	-0.6945	-0.3239	-0.7537	-0.7027	52.84714537418791	593582.7400388459	abnormal
312	0.646795735816689	0.15880406812890574	0.08981742433525303	0.08148511211861291	0.023097659600539142	0.2893	0.4606	1.1486	0.0319	-0.4877	51.85962409638706	524477.4813104932	abnormal
313	0.6594567404426559	0.1709004024144869	0.0670900402414487	0.07061116700201207	0.03194164989939638	0.3768	0.4935	0.2532	-0.3015	0.0893	47.13511569540773	372248.92515362205	abnormal
314	0.6748356246264194	0.1440526001195457	0.07445042173075644	0.08036129375041508	0.026300059772863118	0.1039	-0.1339	0.3531	-0.2268	-0.3792	48.557740990026225	475019.4165653793	abnormal
315	0.7704134176842724	0.14366632337796087	0.035236133588347804	0.037516551419744006	0.013167573929674856	0.1367	-0.4883	-1.0461	-1.0908	-1.3371	89.9153991969449	1618520.8981882292	abnormal
316	0.7659510130027216	0.11445418808587844	0.056093135772603574	0.04936498336861203	0.014136679770184459	0.2474	-0.9366	-0.5725	-0.9246	-1.3361	78.9815906068976	1369609.4113508887	abnormal
317	0.7103429430250034	0.1917611695586829	0.054515644213690394	0.03443093318759394	0.008949310015029376	0.6112	0.6323	-0.428	-1.1649	-1.5283	94.53532339716122	1921680.6559579868	abnormal
318	0.7147219334719335	0.20036382536382535	0.05476871101871102	0.025662681912681912	0.004482848232848232	1.0823	1.0715	-0.3483	-1.3722	-1.7357	114.98607344465735	2662239.8837538073	abnormal
319	0.6798276638158317	0.23188219407112082	0.059674618995562985	0.023985595781621762	0.004629927335862646	0.5739	1.7115	-0.2668	-1.357	-1.7217	111.26676126427935	2543801.2732886015	abnormal
320	0.8483616967233936	0.09550419100838203	0.03657607315214631	0.015663364660062656	0.0038946744560155793	-0.2938	-1.4767	-1.224	-1.6573	-1.8056	128.38338111261882	5047853.024298608	abnormal
321	0.8012210189694019	0.13518424304091867	0.03234246674903699	0.023548222981321316	0.007704048259321172	0.4602	-0.5581	-1.1703	-1.4248	-1.5965	101.30024535973375	2076544.905894577	abnormal
322	0.7585160667494139	0.15694386981106054	0.04261481175010343	0.03199558681561163	0.009929664873810508	0.6716	0.0163	-0.7925	-1.2036	-1.4693	93.75551633614947	1657304.0101773313	abnormal
323	0.6929874753639772	0.20185644351198417	0.059571492148261164	0.03681098607667365	0.008773602899103564	0.9702	1.3244	-0.2394	-1.0503	-1.4965	104.47619265163628	2178420.7149006333	abnormal
324	0.7416655419084897	0.1803887164259684	0.03799433121878796	0.03104332568497773	0.008908084761776219	0.6859	0.4942	-0.8847	-1.2254	-1.4889	99.64612995690469	1780929.8516625615	abnormal
325	0.7814336075205641	0.1289659224441833	0.045314336075205644	0.03473854289071681	0.0095475910693302	0.2436	-0.6966	-0.7834	-1.2193	-1.5092	94.57089610107218	1945811.4955857738	abnormal
326	0.720047983205878	0.09289248762932974	0.054730844204528416	0.10653771180086971	0.025790973159394215	-0.0244	-1.3653	-0.4961	0.2148	-0.7892	74.12075839495587	1390217.6661264293	abnormal
327	0.5623158354250791	0.1528975226454218	0.12015715377059916	0.1371275783040489	0.02750190985485103	0.359	0.799	2.8425	1.6202	-0.2544	63.68657940815258	609661.7953920795	abnormal
328	0.568297261484099	0.23823984098939927	0.08867049469964663	0.0892226148409894	0.015569787985865722	0.5678	2.6329	1.4252	0.4045	-1.004	75.92257842104998	876249.7051758043	abnormal
329	0.604762169062552	0.1917633346284065	0.10157073874673919	0.08980407393017706	0.012099683632125217	1.1412	1.7081	1.7846	0.3817	-1.2544	78.89849086755774	936033.5433823122	abnormal
330	0.6147268408551068	0.1911520190023753	0.11217339667458431	0.07054631828978622	0.011401425178147266	0.1288	1.3797	1.8695	-0.2126	-1.3403	81.26304801347568	1200747.748487886	abnormal
331	0.7526673882789547	0.12873047781042216	0.06610483995670327	0.04283284366785217	0.00966445028606773	-0.4402	-0.6978	-0.3469	-1.0839	-1.5423	89.33600290676979	2803000.461598997	abnormal
332	0.6490880729541637	0.1877249820014399	0.06995440364770818	0.07523398128149748	0.017998560115190784	0.3474	1.0842	0.3658	-0.0362	-0.9308	73.5560584191937	978421.5354243108	abnormal
333	0.6238647227533461	0.20757648183556404	0.07498804971319312	0.0756453154875717	0.017925430210325048	0.3926	1.6356	0.5942	-0.0305	-0.9443	78.33931458542268	976610.3028840978	abnormal
334	0.4890098388109692	0.30479380364245345	0.09880678249947665	0.09132300607075569	0.016066568976344987	-0.0141	4.6201	2.0606	0.6681	-0.9046	79.4058546105903	937629.9205591514	abnormal
335	0.60544257670154	0.23604090748795115	0.07129422828259081	0.07129422828259081	0.015928059245327378	0.3175	2.2628	0.4666	-0.1538	-1.0074	80.98127608085218	1258814.575025755	abnormal
336	0.6399921094160967	0.18582325092056812	0.08344292477643346	0.07403997895844291	0.016701735928458705	-0.0958	0.66	0.5773	-0.2781	-1.0726	76.67756685896366	1091067.2632643473	abnormal
337	0.7419894366197182	0.06769366197183098	0.04700704225352113	0.12605633802816898	0.01725352112676056	-0.7374	-1.9469	-0.8511	0.3187	-1.3265	98.88347331312724	2689022.5333406543	abnormal
338	0.5150842679781683	0.1457446170455227	0.113536855994722	0.19474599652132188	0.030888262460265097	-0.4119	0.2434	2.0835	2.8321	-0.2745	71.06056018821347	1034553.1134620173	abnormal
339	0.5026156528874757	0.24633295722638224	0.08734229151707869	0.14898963996307316	0.014719458405990359	0.1925	3.2109	1.775	2.2065	-1.0078	81.55620385453564	1004265.7220892194	abnormal
340	0.66565053833182	0.18452458165780258	0.056427552211700614	0.08639252821377612	0.007004799584900767	0.76	0.6522	-0.0984	0.0215	-1.626	109.99649401540643	2307507.295098817	abnormal
341	0.7550665456745311	0.1340744101633394	0.04333030852994555	0.06178160919540229	0.005747126436781609	-0.2961	-0.7493	-0.8185	-0.7125	-1.7262	120.30823198411673	3209280.6488713836	abnormal
342	0.7545323522718653	0.10824546764772813	0.05393309565349313	0.07441401805355383	0.00887506637335963	-0.336	-1.1066	-0.5704	-0.4919	-1.5798	100.11135465753152	3315812.9424973647	abnormal
343	0.6610934520025429	0.16757787666878574	0.05575333757151938	0.10197075651621104	0.013604577240940875	0.1825	0.3483	-0.1634	0.5523	-1.2652	89.57203251797415	1650534.5332108028	abnormal
344	0.6745108408249603	0.15005288207297726	0.056716023268112106	0.10483870967741934	0.013881544156530935	0.1523	0.0087	-0.2125	0.4616	-1.2805	91.73197467468506	1630363.8370731086	abnormal
345	0.5768784715864005	0.18244521760361349	0.07727522431789048	0.14893487151315388	0.014466214978941584	-0.2045	0.8216	0.6958	1.8283	-1.1941	97.43834305121165	2208969.2187892958	abnormal
346	0.5953109072375128	0.2073139653414883	0.07721712538226301	0.10811671763506626	0.012041284403669725	-0.1691	1.2142	0.494	0.5724	-1.3175	95.25755016926006	1877842.558353216	abnormal
347	0.6838613013698631	0.15496575342465757	0.05500856164383563	0.09260844748858449	0.013555936073059363	-0.1784	-0.2344	-0.4101	0.0396	-1.345	90.55275822196846	1804600.4540139774	abnormal
348	0.6960936971092003	0.151242299099587	0.05158757023898178	0.07162683636856	0.029449597183670698	0.1002	-0.1584	-0.4123	-0.4	-0.27	48.69310472784974	469959.6651492722	abnormal
349	0.7768227399532533	0.09394556284400211	0.04983789489557416	0.05617130362663047	0.023222498680539848	0.3113	-1.3149	-0.6432	-0.8653	-0.761	55.03379431201223	647389.0552054778	abnormal
350	0.7510011944073631	0.08873744115787255	0.0767231082695145	0.06470877538115646	0.018829480784093303	0.5471	-1.3412	0.3186	-0.6572	-0.9338	54.8267456309118	645744.3976456579	abnormal
351	0.7865724955349895	0.09425231368728691	0.03969800292255237	0.05431076473453484	0.02516642312063647	-0.0483	-1.4898	-0.9597	-0.9147	-0.7654	53.968121359329565	648798.0148335081	abnormal
